date,time_12hr,time_24hr,headline,category
"NOV 02, 2021",8:56 AM,08:56,Here's a look at buzzing stocks for trade on Nov 2,MARKET
"NOV 02, 2021",8:41 AM,08:41,Tuesday's top brokerage calls: HDFC and Tata Motors,PHOTOS
"NOV 02, 2021",8:34 AM,08:34,"MarketBuzz Podcast With Sonia Shenoy: Sensex, Nifty likely to open higher; earnings in focus",MARKET
"NOV 02, 2021",8:31 AM,08:31,"Key bond market deals: HDFC Securities, Kotak Securities, HDFC Ergo",MARKET
"NOV 02, 2021",8:15 AM,08:15,"Trade setup for Nov 2: Will Nifty50 reclaim 18,000? Key market cues before Tuesday's session",MARKET
"NOV 02, 2021",8:01 AM,08:01,10 things you need to know before the opening bell on November 2,PHOTOS
"NOV 02, 2021",7:37 AM,07:37,"Top stocks to watch out for on Nov 2: Bharti Airtel, Tata Motors, Muthoot Finance and more",PHOTOS
"NOV 01, 2021",11:05 PM,23:05,Top News of Nov 1: October auto sales skid on supply chain woes; PM Modi addresses COP26 Summit and more,ECONOMY
"NOV 01, 2021",9:10 PM,21:10,Experts decode impact of geopolitics and economics on financial markets,MARKET
"NOV 01, 2021",8:27 PM,20:27,Mutual Fund Café: Experts on where to invest in Samvat 2078,MARKET
"NOV 01, 2021",8:07 PM,20:07,"Money Money Money: Investors should play on the ESG theme in Samvat 2078, say experts",PERSONAL FINANCE
"NOV 01, 2021",8:00 PM,20:00,"Festive sales: Urban consumer demand rising but inflation, raw material prices a roadblock, say experts",BUSINESS
"NOV 01, 2021",7:46 PM,19:46,Confident that operating margin will keep improving; don't see any challenges with retention of insurance partners: PB Fintech,BUSINESS
"NOV 01, 2021",7:34 PM,19:34,Top News Podcast: Why Jhunjhunwala won’t invest in IPOs right now; Australia recognises Covaxin; Delhi's air quality falls and more,BUSINESS
"NOV 01, 2021",7:14 PM,19:14,"IPOs in November 2021: Paytm, Sapphire Foods and other public offers coming soon",PHOTOS
"NOV 01, 2021",5:28 PM,17:28,Vedanta hoping to ramp up aluminum capacity to 2.3-2.4 million tonnes,EARNINGS
"NOV 01, 2021",5:27 PM,17:27,"Stock Market Highlights: Sensex ends 832 points higher, reclaims 60,000 mark; Nifty50 back above 17,900",MARKET
"NOV 01, 2021",5:16 PM,17:16,Nykaa IPO subscribed 82 times on final day; retail portion subscribed 12 times,MARKET
"NOV 01, 2021",4:57 PM,16:57,SJS Enterprises IPO: Promoter stake to be about 50% post issue,MARKET
"NOV 01, 2021",4:35 PM,16:35,"Nifty won't dip below 16,500, realty upcycle starting, says Rakesh Jhunjhunwala",MARKET
"NOV 01, 2021",3:57 PM,15:57,"'I am FY41 guy': IIFL analyst takes on Twitter trolls, defends Nykaa estimates",MARKET
"NOV 01, 2021",3:46 PM,15:46,"IndusInd Bank, SAIL, Oberoi Realty and more: Key stocks that moved the most on Nov 1",PHOTOS
"NOV 01, 2021",3:43 PM,15:43,"Closing Bell: Sensex soars 832 points, reclaims Mount 60,000 as market rebounds after 3-day fall",MARKET
"NOV 01, 2021",3:25 PM,15:25,Capital Small Finance Bank files DRHP for IPO,MARKET
"NOV 01, 2021",3:21 PM,15:21,"October auto sales: Bajaj Auto, Maruti Suzuki sales fall; Tata Motors, Ashok Leyland impress",AUTO
"NOV 01, 2021",3:20 PM,15:20,"HDFC Q2 Results: Net profit up 32% at Rs 3,780.5 crore, beats Street estimates",EARNINGS
"NOV 01, 2021",2:41 PM,14:41,Any sell-off in Indian equities buying opportunity: Jefferies' Chris Wood,MARKET
"NOV 01, 2021",2:29 PM,14:29,Emami not to hike price in near future; expects growth uptick,EARNINGS
"NOV 01, 2021",2:27 PM,14:27,JK Lakshmi Cement to hike price by Rs 10/bag; expects 10% volume growth for FY22,EARNINGS
"NOV 01, 2021",2:06 PM,14:06,"Gold vs Bitcoin: History of returns, mining, performance and more",MARKET
"NOV 01, 2021",1:48 PM,13:48,IRCTC Q2 Results: Net profit increases five times to Rs 159 crore ,EARNINGS
"NOV 01, 2021",1:17 PM,13:17,IPO financing makes primary market riskier for small investors,VIEWS
"NOV 01, 2021",1:14 PM,13:14,"Technical stock picks: Aditya Birla Fashion, Grasim, Lupin and other stocks analysts recommend now",MARKET
"NOV 01, 2021",12:41 PM,12:41,Fino Payments Bank IPO subscribed 87% on Day 2,MARKET
"NOV 01, 2021",12:37 PM,12:37,Sigachi Industries IPO opens for subscription today: Here are the key things to know,MARKET
"NOV 01, 2021",12:34 PM,12:34,"Dial up telecom for now, but not during economic upcycle; bullish on realty sector leaders: Mirae Asset",MARKET
"NOV 01, 2021",12:17 PM,12:17,Policybazaar IPO opens for subscription: Here are key things to know,MARKET
"NOV 01, 2021",12:16 PM,12:16,SJS Enterprises IPO opens: Key things to know,MARKET
"NOV 01, 2021",12:15 PM,12:15,Sigachi Industries IPO opens: Should you subscribe?,MARKET
"NOV 01, 2021",12:15 PM,12:15,Policybazaar IPO opens for subscription; should you subscribe?,MARKET
"NOV 01, 2021",12:14 PM,12:14,SJS Enterprises IPO opens; should you subscribe?,MARKET
"NOV 01, 2021",11:54 AM,11:54,SAIL best performer on Nifty200; stock jumps 13% post robust Q2 results,MARKET
"NOV 01, 2021",11:36 AM,11:36,Bull market grows on a wall of worry; positive on PSU banks: Rakesh Jhunjhunwala,MARKET
"NOV 01, 2021",11:04 AM,11:04,"StoveKraft shares jump 124 percent since listing; company in high growth phase, say analysts",MARKET
"NOV 01, 2021",10:33 AM,10:33,"Dixon Tech expects FY22 revenues to be around Rs 11,000-11,500 cr; margins at 4-4.5% range in H2",EARNINGS
"NOV 01, 2021",9:48 AM,09:48,"Opening Bell: Sensex up 500 points, Nifty trades in green amid positive global cues; Airtel, Axis Bank top gainers",MARKET
"NOV 01, 2021",9:45 AM,09:45,Will not invest in IPOs at current valuations: Rakesh Jhunjhunwala,MARKET
"NOV 01, 2021",9:29 AM,09:29,"MarketBuzz Podcast With Sonia Shenoy: Sensex, Nifty likely to open higher; more Q2 earnings in focus",MARKET
"NOV 01, 2021",9:14 AM,09:14,10 things to know before opening bell on November 1,PHOTOS
"NOV 01, 2021",9:01 AM,09:01,"Oil prices fall after China releases reserves of gasoline, diesel",MARKET
"NOV 01, 2021",8:36 AM,08:36,Here's a look at buzzing stocks for trade on Nov 1,MARKET
"NOV 01, 2021",8:31 AM,08:31,"Key bond market deals: ICICI Home Finance, Bajaj Housing Finance, Godrej Industries",MARKET
"NOV 01, 2021",8:21 AM,08:21,Policybazaar founders to reduce sale of own shares in IPO by 85-90%: Report,MARKET
"NOV 01, 2021",8:20 AM,08:20,"Monday's top brokerage calls: UPL, Vedanta and more",PHOTOS
"NOV 01, 2021",7:54 AM,07:54,Trade setup for Nov 1: Where is Nifty50 headed? Key market cues before Monday's session,MARKET
"NOV 01, 2021",7:22 AM,07:22,"Top stocks to watch out for on Nov 1: Reliance Industries, Tata Motors, IRCTC, Adani Enterprises and more",PHOTOS
"NOV 01, 2021",6:25 AM,06:25,Policybazaar IPO to open today: Key things to know before you subscribe,MARKET
"OCT 31, 2021",4:14 PM,16:14,Smaller stocks continue to give higher returns to investors so far this fiscal,MARKET
"OCT 31, 2021",3:40 PM,15:40,"Fed rate decision, Q2 earnings, auto sales, IPOs likely to be in spotlight in Diwali week",MARKET
"OCT 31, 2021",3:00 PM,15:00,BOTTOMLINE: Public Sector and the risk of governance,MARKET
"OCT 30, 2021",6:42 PM,18:42,How this Elon Musk “fanboy” and Tesla’s third-largest individual shareholder made $7 billion,BUSINESS
"OCT 30, 2021",3:50 PM,15:50,PharmEasy to file for IPO next week ,MARKET
"OCT 30, 2021",2:10 PM,14:10,Game Theory: What StanChart’s Tinwalla learnt about business strategy from wildlife photography,BUSINESS
"OCT 30, 2021",12:54 PM,12:54,"Second straight weekly loss for Sensex as private banking, oil & gas stocks tumble",MARKET
"OCT 30, 2021",12:36 PM,12:36,Paytm to be among top 50 companies post-IPO worth Rs 18000 crore,MARKET
"OCT 30, 2021",12:02 PM,12:02,"D-Street Diary: IRCTC investors railroaded, perils of F&O, distribution game",MARKET
"OCT 30, 2021",9:15 AM,09:15,Paintmakers set to raise prices; right time to add stocks to your portfolio?,MARKET
"OCT 29, 2021",11:07 PM,23:07,"Indians' belief in country's economic future has diminished, says Raghuram Rajan",ECONOMY
"OCT 29, 2021",9:07 PM,21:07,IPO CORNER: Nykaa offering oversubscribed 4.8 times on Day 2; Policybazaar IPO on Nov 1,MARKET
"OCT 29, 2021",8:19 PM,20:19,Oyo writes to Sebi refuting Zostel's allegations on IPO,MARKET
"OCT 29, 2021",7:58 PM,19:58,Have been losing 30% sales in 150cc plus category due to chip shortage: Rajiv Bajaj,AUTO
"OCT 29, 2021",7:45 PM,19:45,"BPCL Q2 results: Net profit jumps 79% to Rs 2,694.1 crore, beats estimates",MARKET
"OCT 29, 2021",6:50 PM,18:50,Here's how young investors should plan their dream retirement,PERSONAL FINANCE
"OCT 29, 2021",6:40 PM,18:40,"Marico Q2FY22: Foods, digital brands, premiumisation of hair care key drivers for growth, says CEO",EARNINGS
"OCT 29, 2021",6:27 PM,18:27,Fino Payments Bank IPO subscribed 51% on Day 1,MARKET
"OCT 29, 2021",6:21 PM,18:21,October auto sales preview: Expect weakness in sales across industry,AUTO
"OCT 29, 2021",6:16 PM,18:16,Adani Group to pick up minority stake in Flipkart-owned Cleartrip,BUSINESS
"OCT 29, 2021",6:15 PM,18:15,"Market ripe for correction; expect Nifty in 17,350-18,300 range next week, say experts",MARKET
"OCT 29, 2021",6:01 PM,18:01,"GMM Pfaudler Q2FY22: Orderbook position strong, have visibility through to Q2FY23",EARNINGS
"OCT 29, 2021",5:48 PM,17:48,"Bandhan Bank reports net loss of Rs 3,008.6 crore in Sept quarter on higher provisions",EARNINGS
"OCT 29, 2021",5:07 PM,17:07,Nykaa IPO day 2: Issue oversubscribed 4.8 times; retail portion booked 6 times,MARKET
"OCT 29, 2021",4:58 PM,16:58,"IRCTC, RBL Bank, Tata Power and more: Key stocks that moved the most on Oct 29",PHOTOS
"OCT 29, 2021",4:50 PM,16:50,"GAIL Q2 Results: Net profit rises 87% QoQ to Rs 2,863 crore, beats Street estimates",EARNINGS
"OCT 29, 2021",4:15 PM,16:15,"Moneycontrol Pro: Shakti Pumps in focus, here’s why",MARKET
"OCT 29, 2021",3:51 PM,15:51,Confident of achieving 20% growth for this whole year: Intellect Design Arena,EARNINGS
"OCT 29, 2021",3:46 PM,15:46,"Closing Bell: Sensex plunges 670 points, Nifty down to 17,670; log biggest weekly fall in 8 months",MARKET
"OCT 29, 2021",3:43 PM,15:43,"Stock Market Highlights: Sensex ends volatile day 678 points lower, Nifty gives up 17,700 as market extends losses to third day",MARKET
"OCT 29, 2021",3:27 PM,15:27,"Gold prices expected to strengthen, festive season likely to be finest in 3 years: GJEPC",MARKET
"OCT 29, 2021",3:25 PM,15:25,"Fino Payments Bank IPO: Funds to help build digital infra, expand merchant network, says MD & CEO Rishi Gupta",MARKET
"OCT 29, 2021",3:16 PM,15:16,"Paytm IPO key risks: From history of losses, ownership case, foreign control to COVID-19 impact",MARKET
"OCT 29, 2021",3:12 PM,15:12,SBI Cards tumbles 8% after Q2 earnings; shares enter F&O,MARKET
"OCT 29, 2021",2:59 PM,14:59,"Dr Reddy's Q2 Results: Net profit jumps 30% to Rs 992 crore, beats Street estimates",EARNINGS
"OCT 29, 2021",2:02 PM,14:02,IndusInd Bank expects 14-16% growth in FY22; sees uptick in vehicle segment,EARNINGS
"OCT 29, 2021",1:59 PM,13:59,CLSA downgrades Tata Power post a stellar run; shares fall almost 8% post Q2 numbers,MARKET
"OCT 29, 2021",1:55 PM,13:55,"Indian cotton prices hit all-time high, here's why",MARKET
"OCT 29, 2021",1:54 PM,13:54,Exclusive: Railways withdraws decision on IRCTC's revenue from convenience fee,MARKET
"OCT 29, 2021",1:38 PM,13:38,RBL Bank shares decline 15% on weak Q2 results; should you buy the dips?,MARKET
"OCT 29, 2021",1:28 PM,13:28,"Nykaa IPO: Here's how to invest via Upstox, Zerodha",MARKET
"OCT 29, 2021",1:18 PM,13:18,"Correction in Indian market not worrying; bullish on banking, non-banking PSUs: Enam Holdings",MARKET
"OCT 29, 2021",1:13 PM,13:13,"SBI Cards, Birlasoft, Firstsource, 5 other new stocks in F&O fall up to 4%",MARKET
"OCT 29, 2021",12:51 PM,12:51,Lupin second-biggest gainer on Nifty200; CLSA upgrades stock rating to 'outperform',MARKET
"OCT 29, 2021",12:39 PM,12:39,IRCTC shares sharply off lows; DIPAM Secy says railways will withdraw convenience fee sharing decision,MARKET
"OCT 29, 2021",12:14 PM,12:14,Tata Power sees profit growth for 8th straight quarter; targets 15 GW capacity by 2025,EARNINGS
"OCT 29, 2021",12:09 PM,12:09,"Correction proves market is 'super hot', says Ramdeo Agarwal; cautious on PSUs",MARKET
"OCT 29, 2021",11:38 AM,11:38,"Laurus Labs Q2FY22: Working on margin stress, on track for $1 billion revenue target, says management",EARNINGS
"OCT 29, 2021",11:09 AM,11:09,"IRCTC shares down 21% as circuit filter opened, IIFL slashes price target",MARKET
"OCT 29, 2021",10:52 AM,10:52,"Nomura raises SBI Cards target price, says asset quality drags behind now",MARKET
"OCT 29, 2021",10:34 AM,10:34,IRCTC shares plunge 20% as co asked to share 50% convenience fee with govt,MARKET
"OCT 29, 2021",10:27 AM,10:27,"Top stock tips by Shrikant Chouhan, Mitessh Thakkar: India Cements, TVS Motor, ICICI Bank and more",MARKET
"OCT 29, 2021",10:16 AM,10:16,"Indian market in goldilocks scenario; prefer Relaxo Footwear, Tube Investments: William O'Neil",MARKET
"OCT 29, 2021",10:09 AM,10:09,"Key bond market deals: IndusInd Bank, Godrej Agrovet, Star Health",MARKET
"OCT 29, 2021",10:06 AM,10:06,"Opening Bell: Sensex, Nifty open lower; IndusInd, Axis Bank slump",MARKET
"OCT 29, 2021",10:03 AM,10:03,"Oil prices fall, supply concerns in focus",MARKET
"OCT 29, 2021",9:54 AM,09:54,Explained: Sebi introduces two-tiered structure for benchmarking mutual fund schemes; here's what it means for investors,PERSONAL FINANCE
"OCT 29, 2021",9:53 AM,09:53,FPIs get fresh tax notices over capital gains; experts believe technical glitches likely cause,BUSINESS
"OCT 29, 2021",9:43 AM,09:43,IRCTC to share 50% of convenience fee with govt; did market know beforehand?,MARKET
"OCT 29, 2021",9:37 AM,09:37,"Dollar wallows near one-month low as strong euro, stock rally weigh",MARKET
"OCT 29, 2021",8:45 AM,08:45,"Friday's top brokerage calls: RBL Bank, Lupin, Gujarat Gas and IndiGo",PHOTOS
"OCT 29, 2021",8:36 AM,08:36,November F&O series starts today; key things to know,MARKET
"OCT 29, 2021",8:22 AM,08:22,Here's a look at buzzing stocks for trade on Oct 29,MARKET
"OCT 29, 2021",8:16 AM,08:16,Trade setup for Oct 29: Will Nifty recover after its worst day since April? Key market cues before Friday's session,MARKET
"OCT 29, 2021",8:14 AM,08:14,10 things you need to know before the opening bell on October 29,PHOTOS
"OCT 29, 2021",7:13 AM,07:13,"Top stocks to watch out for on Oct 29: Infosys, Wipro, AU Small Finance Bank, Tata Power and more",PHOTOS
"OCT 29, 2021",6:47 AM,06:47,"US stock markets: How S&P 500, Nasdaq, Dow Jones, Russell 2000 fared on Thursday",MARKET
"OCT 28, 2021",11:49 PM,23:49,Fino Payments Bank raises Rs 539 crore from anchor investors ahead of IPO,MARKET
"OCT 28, 2021",11:23 PM,23:23,Paytm IPO: CEO Vijay Shekhar Sharma says co may not need capital beyond public offer,MARKET
"OCT 28, 2021",9:19 PM,21:19,"Nykaa IPO Day 1: Issue subscribed 1.55 times on first day, retail portion oversubscribed",MARKET
"OCT 28, 2021",8:35 PM,20:35,Resident Indians can be part of FPIs registered as AIFs in IFSC: Sebi,MARKET
"OCT 28, 2021",7:05 PM,19:05,Top News Podcast: Morgan Stanley downgrades India equities; worst day for Sensex in 6 months; Nykaa IPO launch and more,BUSINESS
"OCT 28, 2021",6:26 PM,18:26,Big Deal: Is the market appetite for IPOs intact? Experts discuss,FINANCE
"OCT 28, 2021",5:53 PM,17:53,"As Paytm gears up to launch mega IPO, a look at India's biggest public offers",MARKET
"OCT 28, 2021",5:30 PM,17:30,"Stock Market Highlights: Sensex ends 1,159 points lower, off Mount 60,000; Nifty give up 17,900",MARKET
"OCT 28, 2021",5:28 PM,17:28,"MF Corner: Experts answer queries related to switching, gifting funds",PERSONAL FINANCE
"OCT 28, 2021",5:15 PM,17:15,Tea realisations at two-month highs; global consumption to hit 7 billion kg by 2025,MARKET
"OCT 28, 2021",4:49 PM,16:49,Seeing secular shift in real estate; hybrid work culture to continue: Mohnish Pabrai,MARKET
"OCT 28, 2021",4:34 PM,16:34,Shree Cement Q2 preview: Street expects topline to grow around 7.50%,EARNINGS
"OCT 28, 2021",4:03 PM,16:03,"Adani Ports, ITC, IndusInd Bank and more: Stocks that moved the most on October 28",PHOTOS
"OCT 28, 2021",3:47 PM,15:47,"Closing Bell: Sensex off Mount 60,000 in worst drop in six months; banking index tumbles 3%",MARKET
"OCT 28, 2021",3:32 PM,15:32,"Strong digital spends, pent up demand across verticals among key growth drivers: Happiest Minds",INFORMATION TECHNOLOGY
"OCT 28, 2021",3:27 PM,15:27,"Shriram City Union Fin Q2FY22: Expect 15-16% AUM growth this fiscal, says management",EARNINGS
"OCT 28, 2021",3:14 PM,15:14,Lupin Q2FY22: MD Nilesh Gupta expects around 13% YoY growth in Q3 and Q4,EARNINGS
"OCT 28, 2021",2:48 PM,14:48,Asset quality has improved due to strong recovery and upgrades in Q2: PNB,EARNINGS
"OCT 28, 2021",2:01 PM,14:01,Aarti Drugs expanding capacity in specialty chemicals; plan capex of Rs 125 cr in H2FY22,EARNINGS
"OCT 28, 2021",1:36 PM,13:36,L&T rises 4% despite 67% fall in Q2 profit,MARKET
"OCT 28, 2021",1:22 PM,13:22,"Avoid momentum plays, bizarrely priced IPOs; bullish on IT, PSU, consumption: LIC AMC’s Ahmad",MARKET
"OCT 28, 2021",1:06 PM,13:06,"Bullish on markets, risk assets; monetary tightening biggest risk for India: Citi",MARKET
"OCT 28, 2021",12:54 PM,12:54,Titan shares fall 4% despite stellar Q2 earnings; Here's what brokerages say,MARKET
"OCT 28, 2021",12:30 PM,12:30,Cipla expects India growth to normalise at 10-12% in next 2-3 quarters,EARNINGS
"OCT 28, 2021",12:24 PM,12:24,IRCTC shares surge over 15% as stock trades ex-split,MARKET
"OCT 28, 2021",12:02 PM,12:02,Adani Ports slumps 7% post Q2 results; stock falls most on Nifty50,MARKET
"OCT 28, 2021",11:52 AM,11:52,"Nykaa IPO: Asset-light model impressive but not in a rush to buy, says Pramod Gubbi",MARKET
"OCT 28, 2021",11:45 AM,11:45,Nykaa IPO opens: Should you subscribe?,MARKET
"OCT 28, 2021",11:44 AM,11:44,Nykaa IPO opens for subscription; here are key things to know,MARKET
"OCT 28, 2021",11:10 AM,11:10,"Nykaa IPO: Motilal Oswal bullish due to inventory led model, in-house brands",MARKET
"OCT 28, 2021",11:07 AM,11:07,PNB shares plunge 10% after Q2 numbers fall below expectations,MARKET
"OCT 28, 2021",11:04 AM,11:04,Rupee rises 16 paise against US dollar in early trade,MARKET
"OCT 28, 2021",10:36 AM,10:36,"ITC falls after Q2 profit misses Street estimates; should you buy, hold or sell shares now?",MARKET
